num-generations,num-evaluations,time-elapsed,best-fitness,crossover-method,population-size,num-points,initialization,seed,population_size,crossover_method,num_points,generation_budget,time_spent
144,14500,300.8526895046234,37689,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
145,14600,302.7684016227722,37598,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
146,14700,306.0663652420044,37556,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
147,14800,308.37238073349,37542,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
148,14900,311.3185861110687,37439,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
149,15000,313.3977630138397,37419,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
150,15100,315.5721471309662,37349,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
151,15200,317.5905134677887,37279,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
152,15300,321.888952255249,37279,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
153,15400,323.94501852989197,37227,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
154,15500,325.9253604412079,37106,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
155,15600,327.97343039512634,37106,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
156,15700,330.111088514328,37040,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
157,15800,332.07352781295776,37040,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
158,15900,334.02501130104065,37039,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
159,16000,335.99668073654175,36895,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
160,16100,337.98907351493835,36895,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
161,16200,339.94005060195923,36873,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
162,16300,341.9914560317993,36808,ONE_POINT,100,100,GREYBOX,55,100,ONE_POINT,100,500,1044.1199004650116
